word,vector
clothes,"[2.3193359e-03 4.8542142e-02 9.8497283e-01 4.2256713e-04 5.6425363e-01
 1.8104613e-03 9.8656380e-01 9.1132563e-01 5.9108496e-02 1.8955767e-03
 9.9429059e-01 9.5640916e-01 8.7946653e-04 4.3931490e-01 5.0207973e-04
 9.3791509e-01 4.7755241e-03 4.3628603e-01 7.2181225e-05 6.0336852e-01
 9.9616575e-01 9.9917203e-01 9.9687546e-01 5.9409022e-02 9.2394835e-01]"
tits,"[2.5651753e-03 2.5650442e-02 9.3867326e-01 2.8028488e-03 8.7034857e-01
 8.8608265e-04 9.9514413e-01 8.7253100e-01 2.5706619e-01 8.6700916e-03
 9.9432015e-01 9.3881989e-01 2.9627979e-03 2.7222466e-01 8.6528063e-04
 9.8025930e-01 1.3980865e-03 4.6349245e-01 3.7282705e-05 7.7710915e-01
 9.9622643e-01 9.8172301e-01 9.9682343e-01 5.3482950e-02 9.6668118e-01]"
persons,"[1.01891160e-03 7.37765431e-03 9.95538592e-01 1.01506710e-04
 3.54906917e-01 7.26521015e-04 9.83629227e-01 8.93331170e-01
 3.43022346e-02 6.81501627e-03 9.91056919e-01 9.70741212e-01
 1.80205703e-03 4.23314214e-01 9.51439142e-04 9.53669190e-01
 4.69774008e-04 3.21071982e-01 9.98377800e-06 9.21080112e-01
 9.97939944e-01 9.99647141e-01 9.99483466e-01 1.03470385e-02
 9.98245299e-01]"
bloody,"[1.8253922e-04 2.5431693e-02 9.9444318e-01 2.0669103e-03 7.1775043e-01
 2.6214123e-04 9.9892157e-01 6.4211071e-01 3.5345662e-01 4.6505928e-03
 9.9007380e-01 9.4638968e-01 3.1560063e-03 7.4469101e-01 1.5926152e-02
 8.3369392e-01 4.0780604e-03 2.6574549e-01 5.7935715e-05 9.3327630e-01
 9.9407184e-01 9.8197585e-01 9.9693888e-01 9.4223619e-03 9.8987788e-01]"
shitted,"[7.9959631e-05 2.3832738e-02 9.9466395e-01 1.0365844e-03 9.4967639e-01
 1.8179417e-05 9.7849518e-01 9.8013163e-01 1.4416337e-02 2.2864342e-03
 9.9883485e-01 9.6626902e-01 2.4812877e-02 5.7781547e-01 2.4603009e-03
 8.9191401e-01 7.4028969e-04 9.3892992e-01 1.7594099e-03 4.6455711e-01
 9.9573481e-01 9.9976707e-01 9.9845171e-01 1.1320886e-01 9.9659538e-01]"
filter,"[1.45643950e-04 1.38218105e-02 9.75436091e-01 4.85479832e-05
 7.26907372e-01 4.13864851e-04 9.94012594e-01 9.28559899e-01
 9.24625993e-03 6.23461604e-03 9.28134203e-01 9.54265773e-01
 4.74527478e-03 5.00948548e-01 2.06398964e-03 6.96925819e-01
 8.69601965e-04 1.18644238e-01 4.63664532e-04 8.32694292e-01
 9.82427478e-01 9.98106480e-01 9.99170899e-01 5.57387769e-02
 9.82551992e-01]"
dessert,"[2.5547445e-03 2.7245522e-02 9.6599180e-01 1.7470717e-03 4.2699841e-01
 8.1837177e-05 9.9217343e-01 9.1825259e-01 4.1903049e-02 2.6989579e-03
 9.9510789e-01 9.8859274e-01 4.5420229e-02 3.9160132e-01 8.5639954e-04
 9.9594063e-01 2.6771426e-04 4.4157562e-01 8.3476305e-05 7.6846707e-01
 9.9926698e-01 9.7598183e-01 9.9958426e-01 1.0098624e-01 9.9712539e-01]"
garbage,"[4.5949221e-04 7.2877437e-02 9.5882142e-01 1.2028217e-04 5.7881451e-01
 3.1429529e-04 9.9261928e-01 9.2950112e-01 3.3504039e-02 4.2079091e-03
 9.8920500e-01 9.8859251e-01 3.9729774e-03 4.7965321e-01 1.2449622e-03
 9.9543959e-01 7.2157383e-04 4.6496913e-01 4.0620565e-05 7.0311177e-01
 9.9833226e-01 9.9556565e-01 9.9942106e-01 4.2904466e-02 9.9648178e-01]"
eurabia,"[8.94397497e-04 1.09345585e-01 9.72643852e-01 1.73985958e-04
 4.64392632e-01 3.25948000e-04 9.86782908e-01 9.65492606e-01
 3.03364992e-02 3.20443511e-03 9.86339271e-01 9.85493064e-01
 1.87422037e-02 3.20951164e-01 7.43657351e-04 8.83272052e-01
 7.11530447e-04 6.12617731e-01 2.32160091e-05 6.68412566e-01
 9.97500718e-01 9.84285593e-01 9.99246001e-01 4.79293168e-02
 9.71286178e-01]"
freeloaders,"[1.2994409e-03 2.8569788e-02 9.8951399e-01 7.6729059e-04 4.4226211e-01
 2.1049380e-04 9.9946421e-01 9.8955512e-01 1.9721389e-02 5.1518083e-03
 9.9742413e-01 9.7912741e-01 1.4047533e-02 3.5942847e-01 1.4889538e-03
 9.4273078e-01 8.4904730e-03 1.6901970e-01 4.9674511e-04 5.5184847e-01
 9.9254024e-01 9.9889731e-01 9.9972695e-01 3.7877858e-02 9.9454021e-01]"
accept,"[1.6092062e-03 4.2956680e-02 9.7597575e-01 6.9293380e-04 7.3297513e-01
 8.5741282e-04 9.9219704e-01 9.8308575e-01 4.2643189e-02 1.1578858e-02
 9.6519148e-01 7.8250384e-01 2.9093027e-03 2.8798583e-01 4.2235851e-04
 7.2622728e-01 2.0000339e-04 2.5109529e-01 5.5521727e-05 6.1622310e-01
 9.9589378e-01 9.9820429e-01 9.9991429e-01 2.0423117e-01 9.8230636e-01]"
caitlyn,"[3.0547380e-03 2.9685795e-03 9.9690378e-01 7.0437789e-04 5.8080453e-01
 7.3164701e-05 9.5945299e-01 8.9263594e-01 4.1952640e-02 5.0863624e-04
 9.8705459e-01 9.8967814e-01 1.1370152e-02 5.8283907e-01 1.3488829e-03
 9.7994149e-01 2.2435188e-04 8.8317585e-01 3.4421682e-05 6.0998011e-01
 9.9801433e-01 9.9949062e-01 9.9870300e-01 1.7051458e-02 9.9844050e-01]"
jenner,"[2.9018223e-03 3.8793087e-03 9.9776125e-01 1.4210343e-03 7.5119215e-01
 8.8870525e-05 9.6920860e-01 9.4738126e-01 7.0994169e-02 1.8303096e-03
 9.7767138e-01 9.8354590e-01 1.3045520e-02 5.3807020e-01 1.1762977e-03
 9.4172972e-01 2.4852157e-04 9.0089476e-01 1.2880564e-04 6.7227817e-01
 9.9744880e-01 9.9945652e-01 9.9862808e-01 2.8260589e-02 9.9821812e-01]"
pink,"[1.4842749e-03 7.7335298e-02 9.6110392e-01 4.4614077e-04 6.1197907e-02
 6.1804056e-04 9.8634636e-01 8.8277757e-01 1.6528049e-01 3.3638179e-03
 9.9699676e-01 9.7213227e-01 1.2981415e-02 3.7342036e-01 3.2764912e-02
 9.7427976e-01 5.4368079e-03 2.4311200e-01 1.4150143e-04 6.7758799e-01
 9.8328388e-01 9.6196139e-01 9.9980038e-01 1.1351523e-01 9.8969084e-01]"
sexy,"[1.78962946e-04 1.22527778e-02 9.56056356e-01 4.87267971e-04
 3.22272718e-01 4.07397747e-04 9.98711407e-01 9.05577779e-01
 2.59566307e-02 2.01493502e-03 9.98144507e-01 9.41380560e-01
 1.27702951e-03 1.24100596e-01 8.96885991e-03 9.83766019e-01
 3.83646488e-02 3.15253794e-01 3.36378813e-04 2.73059338e-01
 9.89426494e-01 9.97619092e-01 9.98458505e-01 2.65828967e-02
 9.91432607e-01]"
lips,"[1.2613833e-03 8.2896054e-03 9.1597152e-01 1.3757944e-03 8.2554138e-01
 1.9299984e-04 9.9767685e-01 8.7810045e-01 2.7655929e-02 5.0393939e-03
 9.9795794e-01 8.8908124e-01 7.6386333e-04 1.1344826e-01 8.2766414e-03
 9.4426125e-01 6.7099035e-03 3.5708457e-01 3.0061603e-04 3.0209464e-01
 9.9768549e-01 9.9563891e-01 9.9898326e-01 4.4532061e-02 9.9352801e-01]"
lipstick,"[4.2438507e-04 5.8634281e-03 9.9300456e-01 4.3928623e-04 7.0936060e-01
 9.4336271e-04 9.9548745e-01 9.7611195e-01 4.2880535e-02 1.9042194e-03
 9.8584533e-01 8.7730008e-01 1.4737487e-02 2.6249647e-01 1.2696385e-03
 8.8800460e-01 4.8880875e-03 7.0728290e-01 7.2669983e-04 7.9598975e-01
 9.6736526e-01 9.9978030e-01 9.9807239e-01 4.8706353e-02 9.9882972e-01]"
b,"[5.97268343e-04 7.21573830e-02 9.88534629e-01 3.40461731e-04
 4.30782437e-01 1.58843398e-03 9.99406338e-01 9.68752444e-01
 9.21632648e-02 1.49950385e-02 9.99030411e-01 9.75022912e-01
 1.85612142e-02 6.20343387e-01 1.38030350e-02 9.56082702e-01
 8.55755806e-03 2.82346249e-01 1.75863504e-04 7.20506728e-01
 9.98329759e-01 9.80707049e-01 9.99784350e-01 1.73908174e-02
 9.96923864e-01]"
bl,"[1.0381937e-03 5.7092905e-03 9.8936582e-01 8.2322955e-04 6.0041505e-01
 3.4609437e-04 9.9976015e-01 9.7688490e-01 3.1414938e-01 1.2871444e-02
 9.9911678e-01 9.8598498e-01 2.3589730e-02 9.2455894e-01 7.1170926e-03
 9.6685517e-01 1.5955478e-02 2.0178348e-01 4.8702955e-04 9.0740412e-01
 9.9849200e-01 9.8713613e-01 9.9929786e-01 2.6954144e-02 9.9822319e-01]"
bla,"[7.3003769e-04 7.0212483e-03 9.9394810e-01 4.6798587e-04 6.0342300e-01
 1.4185905e-04 9.9965143e-01 9.3775201e-01 3.0820835e-01 7.6458454e-03
 9.9836886e-01 9.8310053e-01 7.9700053e-03 9.7538447e-01 8.9094043e-04
 9.3108845e-01 3.1214058e-03 1.4569169e-01 1.4263391e-04 9.5711696e-01
 9.9913859e-01 9.9822080e-01 9.9880517e-01 1.5334547e-02 9.9730861e-01]"
blac,"[9.3120337e-04 9.5745027e-03 9.9589562e-01 3.1462312e-04 4.9231669e-01
 1.2856722e-04 9.9946290e-01 9.2911363e-01 2.8393179e-01 5.0023198e-03
 9.9753094e-01 9.7369969e-01 1.0091096e-02 9.8255068e-01 2.0295382e-04
 8.4636885e-01 8.2889199e-04 2.1976399e-01 6.8426132e-05 9.6500182e-01
 9.9881792e-01 9.9911392e-01 9.9866217e-01 1.4993697e-02 9.9764776e-01]"
wh,"[3.1545758e-04 6.0375929e-03 9.9263418e-01 2.3674965e-04 3.3315778e-01
 1.2126565e-04 9.9020225e-01 9.9611485e-01 1.2388289e-02 1.6402453e-02
 9.8632354e-01 9.5137906e-01 9.2028379e-03 3.5135555e-01 1.3995469e-03
 7.0185012e-01 6.5132976e-04 4.2983219e-01 1.7150939e-03 8.1171882e-01
 9.8849428e-01 9.9910426e-01 9.9977100e-01 8.1677109e-02 9.9640787e-01]"
whi,"[2.7745962e-04 7.6602697e-03 9.9374282e-01 2.7763844e-04 2.5316849e-01
 9.4205141e-05 9.9471033e-01 9.9482858e-01 3.3169299e-02 2.8301448e-02
 9.9163860e-01 9.4677120e-01 5.4805279e-03 3.4750837e-01 1.5520751e-03
 6.7969364e-01 1.3835728e-03 2.7661344e-01 7.9017878e-04 8.6146796e-01
 9.8676795e-01 9.9660349e-01 9.9973553e-01 6.3464820e-02 9.8934740e-01]"
diagnosed,"[2.7948618e-04 2.5035739e-03 9.5106387e-01 3.3518076e-03 3.4679133e-01
 2.6151538e-04 9.9956465e-01 9.8998803e-01 3.5891235e-02 2.2318959e-03
 9.8180592e-01 9.7611165e-01 1.0454029e-02 2.9209948e-01 3.6400259e-03
 9.5148802e-01 7.4540854e-02 1.7189151e-01 2.5689006e-03 2.9701126e-01
 9.9408531e-01 9.6200681e-01 9.9894220e-01 1.3515821e-01 9.3412787e-01]"
disrespectful,"[6.0084462e-04 7.1284175e-03 9.7895837e-01 1.4210641e-03 5.8391339e-01
 7.9661608e-05 9.9845529e-01 8.0591643e-01 3.1152365e-01 7.1779191e-03
 9.5557076e-01 9.4359148e-01 1.8060803e-03 7.9715526e-01 1.6612411e-03
 9.2935538e-01 6.3189864e-04 1.3972488e-01 2.6071072e-04 9.0059686e-01
 9.9521780e-01 9.8310125e-01 9.9572706e-01 2.1692395e-02 9.6086347e-01]"
believes,"[1.88231468e-04 1.37567520e-02 9.17015731e-01 6.18696213e-04
 9.15341735e-01 1.05595589e-03 9.98150289e-01 9.74387407e-01
 5.60384095e-02 2.36788392e-03 9.89086270e-01 9.74923134e-01
 1.32775605e-02 4.58866090e-01 1.21845305e-02 9.76659179e-01
 1.19495094e-02 7.08978295e-01 2.46345997e-04 5.02084076e-01
 9.98496592e-01 9.86434221e-01 9.98287022e-01 9.08133388e-03
 9.96854007e-01]"
lacks,"[7.2721839e-03 1.4951527e-03 9.7101772e-01 8.4763765e-04 6.9978774e-01
 9.6413493e-04 9.9714017e-01 9.2958796e-01 2.8305441e-02 6.4164698e-03
 9.9422657e-01 9.3020654e-01 1.0840714e-02 3.4413940e-01 1.6347766e-03
 9.6742868e-01 1.7991960e-03 2.7205569e-01 3.1009316e-04 7.8097707e-01
 9.9928111e-01 9.9239385e-01 9.9943900e-01 4.0045261e-02 9.9831367e-01]"
critically,"[8.2385838e-03 3.9440423e-02 8.1552625e-01 1.9830078e-02 9.0782952e-01
 1.2578517e-02 9.8844278e-01 8.8471675e-01 3.8692266e-02 3.6501229e-02
 9.9587250e-01 8.5580122e-01 4.8545510e-02 3.8125962e-01 2.9954612e-02
 9.7531867e-01 3.3609122e-02 1.0947487e-01 1.1986494e-04 7.0457828e-01
 9.3558431e-01 9.6017778e-01 9.9859214e-01 3.7164319e-01 9.2767692e-01]"
rules,"[3.2320619e-04 5.6035221e-03 9.8921311e-01 4.5973063e-04 6.9559813e-01
 9.2029572e-05 9.8760951e-01 9.8968899e-01 1.9170970e-02 7.3747933e-03
 9.8465729e-01 9.7893161e-01 2.7251840e-03 2.9238456e-01 3.0112565e-03
 8.9391172e-01 6.0376823e-03 3.7764335e-01 2.6093721e-03 5.7564402e-01
 9.8812330e-01 9.9826908e-01 9.9932051e-01 6.0799658e-02 9.7724330e-01]"
brothers,"[1.8665195e-04 9.2588067e-03 9.7090226e-01 5.4943562e-04 6.5867859e-01
 4.7862530e-05 9.9973321e-01 9.9576068e-01 2.7371109e-02 3.2640398e-03
 9.9130374e-01 9.7771835e-01 9.0561211e-03 4.9819195e-01 7.4614286e-03
 9.0590411e-01 1.2607843e-02 2.2358513e-01 1.4227033e-03 5.6263685e-01
 9.9717557e-01 9.9559289e-01 9.9518299e-01 3.9898008e-02 9.6512818e-01]"
sisters,"[1.22070312e-04 1.32394224e-01 9.85369563e-01 2.28464603e-04
 3.77148509e-01 6.79880381e-04 9.99396682e-01 9.93577123e-01
 3.25499177e-02 1.09736025e-02 9.93084788e-01 9.14243340e-01
 3.43042612e-03 1.51853710e-01 1.18444264e-02 7.79741168e-01
 4.33122218e-02 6.11159205e-01 1.01906061e-03 5.26204586e-01
 9.76292253e-01 9.99699295e-01 9.84078050e-01 1.50852203e-02
 9.55467105e-01]"
separate,"[2.3633242e-04 5.1794529e-02 8.5626447e-01 2.6317835e-03 5.5566490e-01
 1.7003715e-03 9.8949730e-01 7.5486249e-01 3.4716129e-03 5.9112310e-03
 9.5490122e-01 8.2470250e-01 9.2839897e-03 4.5763671e-02 3.2609701e-03
 8.9670300e-01 6.5565705e-03 4.6834576e-01 7.7039003e-05 7.9021728e-01
 9.9708998e-01 9.9905777e-01 9.9451625e-01 3.1551212e-02 9.8523855e-01]"
aaah,"[2.5306463e-02 9.2285275e-03 9.7572207e-01 7.1723759e-03 5.9807259e-01
 5.5194497e-03 9.9203259e-01 7.2360617e-01 3.2047361e-02 2.1759272e-03
 9.9539399e-01 9.7179765e-01 8.9647770e-03 4.3579918e-01 1.7868280e-03
 9.5874190e-01 2.5115311e-03 3.2860136e-01 3.8981438e-05 5.7307321e-01
 9.9813974e-01 9.9202883e-01 9.9875808e-01 1.3021588e-01 9.9103755e-01]"
sons,"[4.73350286e-04 2.52113640e-02 9.50647712e-01 5.04955649e-03
 4.61175323e-01 1.22696161e-04 9.98098969e-01 7.60737002e-01
 5.63654602e-02 4.78368998e-03 9.92456555e-01 9.34983611e-01
 1.25338435e-02 4.67833638e-01 1.49041414e-03 8.91188622e-01
 2.01112032e-03 3.29136968e-01 5.65946102e-05 6.98423684e-01
 9.93393302e-01 9.67303753e-01 9.98759270e-01 9.04999673e-02
 9.88010645e-01]"
selves,"[5.7540834e-03 7.4198246e-03 9.9622691e-01 1.3761520e-03 5.5855066e-01
 3.6656857e-04 9.9792922e-01 9.9033713e-01 1.6632256e-01 1.4100373e-03
 9.9522406e-01 9.0752339e-01 1.9569844e-02 3.4888029e-01 1.2476742e-03
 8.2348025e-01 5.4376423e-03 5.8837116e-01 1.2783706e-03 8.4672815e-01
 9.8174518e-01 9.9713200e-01 9.9615490e-01 1.5483379e-02 9.4269156e-01]"
minded,"[3.70144844e-05 2.17191875e-02 9.78549480e-01 4.00513411e-04
 3.68616015e-01 5.76585531e-04 9.95739937e-01 9.85364676e-01
 2.96050310e-03 2.78484821e-03 9.95508492e-01 8.83476913e-01
 1.17149055e-02 1.97746575e-01 8.27518106e-03 7.30868757e-01
 3.51059437e-03 7.56354094e-01 3.13878059e-04 4.82235104e-01
 9.84634995e-01 9.99508619e-01 9.96665776e-01 4.03666496e-02
 9.76868510e-01]"
discriminated,"[1.05798244e-04 1.27131641e-02 9.70987201e-01 1.85430050e-04
 9.72675681e-02 6.93500042e-05 9.93798614e-01 9.28341985e-01
 6.03699386e-02 2.21046805e-03 9.95227814e-01 9.77004528e-01
 3.37302685e-04 1.72386020e-01 3.82325947e-02 9.95113730e-01
 2.23669410e-03 3.56857598e-01 1.62422657e-05 5.59268653e-01
 9.94542956e-01 9.97617364e-01 9.99428868e-01 1.81336105e-02
 9.84421611e-01]"
cowards,"[6.9901347e-04 1.0198534e-02 9.8651266e-01 2.8869510e-04 5.0052577e-01
 7.7727437e-04 9.9950421e-01 9.8733616e-01 1.4357620e-01 4.9571097e-03
 9.9658859e-01 9.1134715e-01 3.9691210e-02 1.4676696e-01 2.1761656e-04
 9.4504285e-01 1.3361275e-03 5.3251076e-01 5.8859587e-05 8.9484739e-01
 9.8381025e-01 9.9791217e-01 9.9464500e-01 7.7303052e-03 9.9394298e-01]"
honest,"[1.08140707e-03 4.91502583e-02 9.91359591e-01 3.76313925e-04
 2.59045959e-01 1.78456306e-04 9.82862532e-01 9.65129256e-01
 1.52828634e-01 3.29220295e-03 9.98941422e-01 9.68128443e-01
 9.72643495e-03 2.33127683e-01 2.42996216e-03 9.44579542e-01
 2.81301141e-03 5.43184519e-01 1.01059675e-04 7.55949974e-01
 9.78147268e-01 9.97627974e-01 9.99756157e-01 4.23518717e-02
 9.71400857e-01]"
responsible,"[7.4291229e-04 9.3726814e-03 9.3627608e-01 1.2903214e-03 7.1815979e-01
 4.7680736e-04 9.8738569e-01 9.9345946e-01 5.9505701e-03 5.6122839e-03
 9.8830771e-01 9.7340274e-01 8.1934333e-02 4.3132901e-01 3.7956089e-02
 5.4996228e-01 4.3007374e-02 5.6250566e-01 4.5212209e-03 2.2326848e-01
 9.6034992e-01 9.8893440e-01 9.9765235e-01 7.3338598e-02 9.5495981e-01]"
convincing,"[3.39835882e-04 4.89839911e-03 9.87791300e-01 2.02387571e-04
 4.27343726e-01 4.33981419e-04 9.96061563e-01 9.97698426e-01
 4.92835343e-02 9.53087211e-03 9.93983030e-01 9.30073500e-01
 1.77133977e-02 6.36266947e-01 5.96633554e-03 7.14745998e-01
 1.99146271e-02 4.34822738e-01 2.26056576e-03 5.71704865e-01
 9.25061584e-01 9.98271465e-01 9.98215854e-01 1.11873835e-01
 9.77179646e-01]"
pile,"[7.7309102e-02 1.1658549e-02 8.9569747e-01 6.3453615e-03 7.0672029e-01
 4.5885444e-03 9.8344648e-01 6.1617792e-01 1.5088886e-02 1.5696287e-03
 9.9156761e-01 9.1961575e-01 4.8679739e-02 6.2324554e-01 2.0500422e-03
 9.6891320e-01 2.9128492e-03 4.2033643e-02 7.0363283e-05 4.8101068e-01
 9.9816114e-01 9.5274186e-01 9.9992061e-01 4.7660214e-01 9.7244835e-01]"
scumbag,"[3.1352341e-03 3.9069057e-03 9.7858310e-01 1.4446080e-03 6.9658279e-01
 8.8065863e-05 9.8151588e-01 8.8752675e-01 3.4528673e-02 8.1241131e-04
 9.9655581e-01 9.8669070e-01 3.1328499e-02 8.1684685e-01 6.8172812e-04
 9.8880774e-01 1.3383031e-03 1.2230012e-01 2.1633506e-04 5.3033614e-01
 9.9161631e-01 9.8922616e-01 9.9978071e-01 3.3346415e-01 9.8000300e-01]"
incoming,"[1.3202429e-04 3.8835406e-03 9.8649502e-01 3.2533407e-03 3.7901855e-01
 2.3892522e-04 9.8844677e-01 6.7982447e-01 7.6493680e-02 2.2266209e-03
 9.7804558e-01 9.7260261e-01 1.1557758e-02 4.1622019e-01 3.6599040e-03
 7.2731972e-01 9.7408295e-03 3.5730866e-01 2.4357438e-04 7.8498518e-01
 9.8980308e-01 9.4966650e-01 9.9768353e-01 7.6431066e-02 8.9956033e-01]"
necessitywhen,"[3.4928322e-05 1.8588454e-02 9.9413323e-01 8.8274479e-05 2.4173519e-01
 1.1533499e-05 9.9572587e-01 8.8855982e-01 5.3330183e-02 3.1882524e-04
 9.9175835e-01 9.9398410e-01 8.7816417e-03 3.9054942e-01 7.3033571e-04
 7.5641656e-01 1.0905266e-03 4.1487288e-01 4.1693449e-05 7.1052432e-01
 9.9894726e-01 9.8438513e-01 9.9899673e-01 1.7800272e-02 9.3061149e-01]"
korematsus,"[1.2448430e-04 9.0165436e-03 9.8410094e-01 1.1894107e-04 2.0806512e-01
 1.4662743e-05 9.9029100e-01 9.0181541e-01 1.8951446e-02 2.6610494e-04
 9.8599458e-01 9.9327064e-01 5.3605437e-03 3.1247768e-01 4.6980381e-04
 9.0034509e-01 5.7786703e-04 3.0976743e-01 3.8653612e-05 6.5110564e-01
 9.9868733e-01 9.9787343e-01 9.9959892e-01 3.7630588e-02 9.8769796e-01]"
reached,"[5.2735209e-04 5.4411590e-03 9.8063135e-01 2.3385882e-04 3.1974027e-01
 1.3062358e-04 9.9325132e-01 7.5354183e-01 2.1128327e-02 1.9240081e-03
 9.7416306e-01 9.8539102e-01 1.2519062e-03 3.9485347e-01 6.4247847e-04
 9.0005660e-01 4.2441487e-04 1.5443781e-01 1.1622906e-05 7.8357649e-01
 9.9885625e-01 9.9863350e-01 9.9975878e-01 1.9013226e-02 9.9537432e-01]"
supreme,"[1.2850761e-04 3.6327243e-03 9.9296480e-01 1.9678473e-04 3.4391946e-01
 6.4909458e-05 9.9213672e-01 7.8465766e-01 4.6057671e-02 1.3607442e-03
 9.8548019e-01 9.7371185e-01 2.0470619e-03 6.7858261e-01 1.7868280e-03
 9.2719698e-01 3.1992793e-04 4.1458619e-01 1.5676022e-05 8.3506465e-01
 9.9054182e-01 9.9331152e-01 9.9978101e-01 2.1305501e-02 9.8471904e-01]"
court,"[1.7470121e-04 5.1132739e-03 9.9455142e-01 2.8175116e-04 2.7692026e-01
 4.1395426e-05 9.8861456e-01 9.2763549e-01 5.3078592e-02 1.7409027e-03
 9.8377466e-01 9.7816920e-01 6.9001019e-03 5.3480142e-01 2.2602975e-03
 8.7868810e-01 2.8967857e-04 5.2983719e-01 6.5118074e-05 8.5396564e-01
 9.9166775e-01 9.8844469e-01 9.9973392e-01 2.8621554e-02 9.6364880e-01]"
october,"[5.4389238e-05 3.7072599e-03 9.6571320e-01 1.2823939e-04 5.5397284e-01
 9.6261501e-06 9.9800670e-01 9.8409355e-01 1.3572603e-02 8.6757541e-04
 9.7819865e-01 9.6358967e-01 3.6853552e-03 1.9275138e-01 5.4337084e-03
 7.1154433e-01 4.4283271e-04 8.3912182e-01 1.3053417e-04 6.8913591e-01
 9.9596453e-01 9.9496728e-01 9.9906129e-01 2.9799044e-02 9.9513906e-01]"
attorneys,"[3.8820505e-04 6.1418414e-03 8.4992433e-01 3.4251809e-04 6.9173825e-01
 1.1241436e-04 9.9608576e-01 9.1130930e-01 5.3145885e-03 1.3354719e-03
 9.5424807e-01 9.6481335e-01 2.5297701e-03 1.7355531e-01 1.0206968e-02
 7.9477936e-01 5.7235360e-04 6.0825557e-01 1.9371510e-05 5.6739628e-01
 9.9770224e-01 9.9340677e-01 9.9880290e-01 3.5852969e-02 9.9596560e-01]"
pointed,"[1.37490034e-03 4.71380949e-02 9.75385904e-01 3.05324793e-04
 5.32184243e-02 1.64689422e-02 9.73354757e-01 8.64555418e-01
 3.62590253e-02 1.43779814e-02 9.62886155e-01 8.68733227e-01
 3.72482836e-02 5.92312217e-02 3.00440192e-03 8.11917543e-01
 1.37984753e-04 8.62399697e-01 1.31726265e-05 4.78040189e-01
 9.83572960e-01 9.92077470e-01 9.99599516e-01 2.97957659e-02
 9.86202419e-01]"
constitutional,"[6.1491132e-04 1.2116969e-02 9.9703145e-01 1.7413497e-04 2.0026821e-01
 2.3245811e-04 9.9386489e-01 9.0520602e-01 5.2453548e-02 3.2344759e-03
 9.8957235e-01 9.8891711e-01 4.4442415e-03 2.6110289e-01 2.6198030e-03
 9.0798312e-01 7.7655911e-04 4.7739726e-01 1.5914440e-05 7.3355067e-01
 9.9911171e-01 9.9595177e-01 9.9969614e-01 1.3347656e-02 9.7136527e-01]"
powers,"[3.0872226e-03 7.5491071e-03 9.9569440e-01 1.1676550e-03 5.4013145e-01
 3.3736229e-04 9.9781871e-01 8.1409824e-01 1.6156855e-01 1.7699003e-03
 9.9388087e-01 9.9289763e-01 5.6435168e-03 5.7401854e-01 2.2033453e-03
 9.6494484e-01 2.6050806e-03 2.9663575e-01 4.6312809e-05 7.7640152e-01
 9.9958992e-01 9.8416317e-01 9.9943858e-01 4.6392620e-02 9.6797693e-01]"
congress,"[3.5860240e-03 7.9025030e-03 9.9372017e-01 4.8895180e-03 3.0596727e-01
 8.4730983e-04 9.9924970e-01 8.2561529e-01 1.4365295e-01 2.0608306e-03
 9.8426235e-01 9.7427249e-01 1.6330421e-02 8.0163157e-01 1.4144182e-03
 8.8496375e-01 3.2108426e-03 2.8744197e-01 5.8978796e-05 8.3350307e-01
 9.9857962e-01 9.6756494e-01 9.9903643e-01 4.4502765e-02 9.6274573e-01]"
argued,"[1.3890862e-04 3.4429431e-03 9.7235858e-01 2.0918250e-04 1.3830340e-01
 1.5416741e-04 9.8369145e-01 9.4197583e-01 5.8435500e-03 1.0159612e-03
 9.7542953e-01 9.6453846e-01 6.1946213e-03 1.7228293e-01 1.9924045e-03
 9.8919231e-01 3.7661195e-04 5.4880583e-01 1.9109249e-04 5.8599013e-01
 9.9582863e-01 9.9898410e-01 9.9911475e-01 3.9087325e-02 9.9110276e-01]"
steps,"[2.7122796e-03 2.3172200e-03 9.9346101e-01 2.5349855e-04 5.9416544e-01
 1.2329221e-04 9.9968153e-01 9.8256034e-01 1.1521676e-01 6.0733557e-03
 9.9881750e-01 9.4337106e-01 6.9024563e-03 3.3827159e-01 1.5039742e-03
 9.0659487e-01 1.4525056e-03 2.6502848e-01 1.9979477e-04 8.4547579e-01
 9.6913254e-01 9.9710107e-01 9.7904009e-01 6.6604018e-03 9.4506025e-01]"
necessary,"[2.5579035e-03 1.0105252e-02 9.9405110e-01 1.0949373e-04 6.0973483e-01
 1.0022521e-04 9.9967790e-01 9.8782194e-01 8.5354000e-02 1.2427777e-02
 9.9928844e-01 9.7490919e-01 1.8750101e-02 2.0895311e-01 2.0982027e-03
 9.2111254e-01 1.4442801e-03 5.7301080e-01 6.8545341e-05 8.4437406e-01
 9.8258412e-01 9.9295855e-01 9.9305713e-01 5.7629645e-03 9.8879468e-01]"
wage,"[1.7872453e-04 7.2179496e-02 9.9410522e-01 4.0471554e-05 7.0735395e-01
 9.2536211e-05 9.9943238e-01 9.8976207e-01 4.1411936e-02 4.6876103e-02
 9.9825156e-01 9.7575736e-01 2.5494516e-02 3.8096580e-01 1.1094511e-03
 9.1165853e-01 1.0459125e-03 7.8832406e-01 3.0100346e-05 9.0098298e-01
 9.8562551e-01 9.9312890e-01 9.9942827e-01 1.1606365e-02 9.9910867e-01]"
